LotFrontage,LotArea,Utilities,BldgType,HouseStyle,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MSSubClass_MSZoning,Street_Alley,LandContour_LandSlope,LotShape_LotConfig,Neighborhood_Condition1_Condition2,OverallQual_OverallCond,"SUB(YearRemodAdd, YearBuilt)","SUB(NOW, YearBuilt)","SUB(NOW, YearRemodAdd)",RoofStyle_RoofMatl,Exterior1st_Exterior2nd,ExterQual_ExterCond,BsmtQual_BsmtCond_BsmtExposure_BsmtFinType1_BsmtFinType2,Heating_HeatingQC,KitchenAbvGr_KitchenQual,Fireplaces_FireplaceQu,GarageType_GarageYrBlt_GarageFinish_GarageCars_GarageArea_GarageQual_GarageCond,OpenPorchSF_EnclosedPorch_3SsnPorch_ScreenPorch,"DATEDIFF(NOW, YrSold_MoSold)",SaleType_SaleCondition,"ADD(1stFlrSF, 2ndFlrSF)","DIVIDE(2ndFlrSF, 1stFlrSF)","DIVIDE(1stFlrSF, LotArea)","DIVIDE(2ndFlrSF, LotArea)","DIVIDE(ADD(1stFlrSF, 2ndFlrSF), LotArea)"
70.0,9100,0,0,1,1,0.0,0,0,0,1212,1212,0,0,1212,0,0,1212,0,0,2,0,3,6,0,0,356,0,-1,-1,-1,0,1,0,0,0,0,0,0,18,18,0,0,0,17,0,0,0,1066,1,3524,0,1212,0.0,0.1331868131868132,0.0,0.1331868131868132
75.0,11235,0,0,1,0,51.0,1,547,0,504,1051,0,0,1382,0,0,1382,0,0,1,1,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,9,10,16,56,40,0,3,1,9,1,1,7,1067,34,4498,0,1382,0.0,0.12300845571873609,0.0,0.12300845571873609
71.0,9353,0,0,1,1,0.0,1,0,0,864,864,0,0,864,0,0,864,0,0,1,0,3,5,0,0,0,0,-1,-1,0,0,1,0,0,0,11,10,0,49,49,0,1,1,7,1,1,0,1068,1,4590,17,864,0.0,0.092376777504544,0.0,0.092376777504544
80.0,10400,0,0,0,1,0.0,0,0,0,866,866,0,0,866,913,0,1779,0,0,2,1,3,6,0,0,198,0,-1,-1,-1,0,0,0,0,5,0,0,0,21,21,0,0,1,12,0,0,0,480,46,3616,0,1779,1.0542725173210161,0.08326923076923078,0.08778846153846154,0.1710576923076923
50.0,6000,0,0,2,1,0.0,2,0,0,884,884,0,0,884,464,0,1348,1,0,1,0,3,5,0,1,0,0,-1,-1,-1,0,4,0,0,5,12,13,72,94,22,0,7,1,7,0,1,5,1069,412,3555,0,1348,0.5248868778280543,0.14733333333333334,0.07733333333333334,0.22466666666666665
75.0,9750,0,0,1,0,171.0,0,0,0,1630,1630,0,0,1630,0,0,1630,0,0,2,0,3,6,0,0,74,0,-1,-1,-1,0,1,0,0,0,0,0,1,19,18,0,0,0,17,0,0,1,1070,57,3402,0,1630,0.0,0.1671794871794872,0.0,0.1671794871794872
78.0,10140,0,0,1,1,0.0,1,788,0,268,1056,0,0,1074,0,0,1074,1,0,1,1,3,6,0,0,0,0,-1,0,-1,0,1,0,0,0,30,5,0,44,44,0,3,1,28,0,1,0,1071,224,4590,0,1074,0.0,0.1059171597633136,0.0,0.1059171597633136
90.0,14684,0,0,1,0,234.0,1,485,177,1496,2158,0,0,2196,0,0,2196,0,0,2,0,3,7,0,0,84,0,-1,-1,-1,0,1,0,0,7,20,11,1,29,28,1,3,0,6,1,0,1,1072,41,3524,0,2196,0.0,0.14955053119041134,0.0,0.14955053119041134
,8900,0,0,1,1,0.0,1,1056,0,0,1056,0,0,1056,0,0,1056,1,0,1,0,2,5,0,0,0,0,-1,0,-1,0,31,0,0,0,20,15,0,53,53,0,3,1,9,2,1,0,1073,2,4467,0,1056,0.0,0.11865168539325843,0.0,0.11865168539325843
70.0,9135,0,0,1,0,120.0,0,340,0,1342,1682,0,0,1700,0,0,1700,1,0,2,0,3,7,0,0,192,0,-1,-1,-1,0,1,0,0,0,0,7,0,16,16,0,0,0,4,0,0,0,1074,413,4651,0,1700,0.0,0.18609742747673783,0.0,0.18609742747673783
70.0,7763,0,0,1,1,0.0,1,504,108,319,931,0,0,1283,0,0,1283,1,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,12,18,57,39,0,1,3,49,2,1,0,1075,1,3767,0,1283,0.0,0.16527115805745202,0.0,0.16527115805745202
85.0,10182,0,0,1,2,420.0,0,1220,0,440,1660,0,0,1660,0,0,1660,1,0,2,0,3,8,0,0,322,0,-1,-1,-1,0,1,0,0,7,71,2,0,13,13,1,0,0,125,0,0,2,1076,22,4651,2,1660,0.0,0.16303280298566097,0.0,0.16303280298566097
70.0,11218,0,0,0,1,0.0,0,0,0,1055,1055,0,0,1055,790,0,1845,0,0,2,1,3,8,0,0,635,0,-1,2,0,400,0,0,0,0,20,7,0,27,27,0,7,0,17,0,0,1,1077,33,3190,0,1845,0.7488151658767772,0.09404528436441434,0.07042253521126761,0.16446781957568193
152.0,12134,0,0,2,1,0.0,3,427,0,132,559,0,0,1080,672,0,1752,0,0,2,0,4,8,0,0,325,0,-1,-1,-1,0,3,0,2,2,22,32,17,31,14,0,7,0,4,1,1,0,1078,138,3159,0,1752,0.6222222222222222,0.08900609856601285,0.05538157244107467,0.14438767100708752
50.0,9340,0,0,1,1,0.0,1,344,0,328,672,0,0,672,0,0,672,1,0,1,0,2,4,0,1,0,0,-1,-1,-1,0,22,0,0,0,18,14,9,78,69,1,1,1,9,2,1,0,1023,205,3463,0,672,0.0,0.07194860813704497,0.0,0.07194860813704497
,10246,0,0,5,1,0.0,1,648,0,0,648,0,0,960,0,0,960,1,1,0,0,0,3,0,0,88,0,-1,-1,-1,0,16,0,0,7,9,51,36,54,18,0,0,3,168,0,1,0,1079,1,4651,0,960,0.0,0.09369510052703495,0.0,0.09369510052703495
69.0,10205,0,0,4,1,0.0,1,784,0,141,925,0,0,999,0,0,999,1,0,1,0,3,6,0,0,150,0,-1,-1,-1,0,12,0,0,2,11,3,0,57,57,0,1,1,50,2,1,0,1080,39,4651,0,999,0.0,0.09789318961293483,0.0,0.09789318961293483
99.0,7094,0,0,1,1,0.0,1,180,374,340,894,0,0,894,0,0,894,0,0,1,0,3,5,0,0,0,0,-1,0,-1,0,1,0,0,2,9,3,0,53,53,0,0,1,73,2,1,0,1081,1,4286,0,894,0.0,0.12602199041443474,0.0,0.12602199041443474
68.0,8930,0,2,2,1,0.0,4,0,0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,8,0,0,0,0,-1,-1,-1,0,15,0,0,0,36,7,0,41,41,0,0,1,14,2,2,0,1082,1,3220,0,1902,0.44309559939301973,0.14759238521836507,0.06539753639417693,0.212989921612542
72.0,8640,0,0,1,2,72.0,0,936,0,364,1300,0,0,1314,0,0,1314,1,0,2,0,3,6,0,0,135,0,-1,-1,-1,0,13,0,0,0,5,2,0,10,10,0,9,0,2,0,0,0,1083,14,3432,2,1314,0.0,0.15208333333333332,0.0,0.15208333333333332
52.0,6240,0,0,2,1,0.0,4,0,0,0,0,1,0,672,240,0,912,0,0,1,0,2,3,0,1,0,0,-1,-1,-1,0,4,0,0,0,12,10,3,72,69,0,16,1,14,1,1,0,39,1,4590,0,912,0.35714285714285715,0.1076923076923077,0.038461538461538464,0.14615384615384616
21.0,1680,0,4,0,0,236.0,1,0,0,672,672,0,0,672,546,0,1218,0,0,1,1,3,7,0,1,201,0,-1,-1,-1,0,26,0,0,0,42,7,0,48,48,0,9,1,7,2,1,0,39,1,4681,1,1218,0.8125,0.4,0.325,0.725
66.0,7800,0,0,1,1,0.0,1,312,600,0,912,0,0,912,0,0,912,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,1,0,0,2,11,3,0,55,55,0,7,1,73,2,1,0,1084,1,4467,1,912,0.0,0.11692307692307692,0.0,0.11692307692307692
55.0,8250,0,0,1,1,0.0,1,250,492,210,952,0,0,1211,0,0,1211,0,0,1,0,3,5,0,0,0,0,-1,-1,-1,0,1,0,0,0,43,3,0,51,51,1,3,1,89,0,1,1,1085,62,3828,0,1211,0.0,0.1467878787878788,0.0,0.1467878787878788
78.0,10496,0,0,2,0,320.0,1,196,0,844,1040,0,0,1168,678,0,1846,0,0,2,0,3,7,0,0,0,0,-1,1,-1,0,3,0,0,0,35,16,1,70,69,0,7,1,98,0,1,2,1086,1,4406,0,1846,0.5804794520547946,0.11128048780487805,0.06459603658536585,0.1758765243902439
89.0,10680,0,0,1,0,44.0,1,756,0,1380,2136,1,2,2136,0,0,2136,0,0,2,0,4,7,4,0,0,0,-1,0,-1,0,1,0,0,0,11,22,0,68,68,1,7,1,65,2,1,0,1087,27,4498,0,2136,0.0,0.2,0.0,0.2
60.0,15384,0,0,0,1,0.0,0,724,0,64,788,0,0,788,702,0,1490,1,0,2,1,3,8,0,0,100,0,-1,-1,-1,0,0,0,0,2,53,0,1,15,14,0,0,0,4,0,0,2,1088,38,4010,0,1490,0.8908629441624365,0.05122204888195528,0.04563182527301092,0.0968538741549662
65.0,10482,0,0,5,0,63.0,1,507,0,81,588,0,0,1138,0,0,1138,0,1,1,0,3,6,0,0,224,0,-1,3,-1,0,16,0,0,0,11,1,0,61,61,1,0,3,48,0,1,0,874,1,4255,0,1138,0.0,0.10856706735355848,0.0,0.10856706735355848
86.0,14598,0,0,0,2,74.0,0,0,0,894,894,0,0,894,1039,0,1933,0,0,2,1,4,9,0,0,100,0,-1,-1,-1,0,0,0,0,7,47,7,0,12,12,0,0,0,63,0,0,2,1089,315,4041,0,1933,1.162192393736018,0.061241265926839296,0.07117413344293738,0.13241539936977667
72.0,8872,0,0,1,0,300.0,1,595,0,317,912,0,0,912,0,0,912,1,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,1,0,0,5,11,13,43,54,11,0,0,1,11,0,0,0,1090,335,3706,0,912,0.0,0.10279531109107304,0.0,0.10279531109107304
65.0,8769,0,3,1,0,766.0,0,1540,0,162,1702,0,0,1702,0,0,1702,1,0,1,1,1,7,0,0,0,0,-1,-1,-1,0,11,0,0,5,10,6,0,11,11,1,1,2,10,0,3,2,1091,414,3767,2,1702,0.0,0.1940928270042194,0.0,0.1940928270042194
70.0,7910,0,0,5,1,0.0,1,666,0,409,1075,0,0,1507,0,0,1507,0,0,2,0,4,7,2,0,0,0,-1,1,-1,0,16,0,0,0,11,3,0,59,59,1,58,1,11,1,1,0,1092,1,3828,0,1507,0.0,0.19051833122629583,0.0,0.19051833122629583
,18890,0,2,2,1,1.0,1,498,211,652,1361,0,0,1361,1259,0,2620,0,0,2,2,4,12,0,1,155,0,-1,-1,1,8300,7,0,0,2,76,3,0,42,42,13,10,1,169,0,2,1,1093,415,4194,0,2620,0.9250551065393093,0.07204870301746956,0.06664902064584437,0.13869772366331393
70.0,7728,0,2,5,0,120.0,1,803,0,303,1106,0,0,1190,0,0,1190,1,0,1,0,3,6,0,0,0,0,-1,1,-1,0,7,0,0,0,11,5,0,57,57,1,7,1,27,2,1,0,1094,315,4651,0,1190,0.0,0.1539855072463768,0.0,0.1539855072463768
70.0,9842,0,2,1,1,0.0,4,0,0,0,0,0,0,1224,0,0,1224,0,0,2,0,2,6,0,0,0,0,-1,-1,-1,0,7,0,0,1,11,10,0,57,57,0,3,1,14,2,2,0,1095,1,4347,0,1224,0.0,0.12436496647022963,0.0,0.12436496647022963
,12160,0,0,1,0,180.0,1,1000,0,188,1188,0,0,1188,0,0,1188,1,0,1,0,3,6,0,0,0,0,-1,0,-1,0,1,0,0,2,11,3,0,60,60,1,10,1,9,3,1,0,1096,1,3190,3,1188,0.0,0.09769736842105263,0.0,0.09769736842105263
55.0,8525,0,0,0,1,0.0,0,0,0,940,940,1,2,1024,940,0,1964,0,0,1,1,4,7,0,1,0,0,-1,-1,-1,0,37,0,1,0,45,5,39,108,69,0,1,1,146,2,1,0,39,188,3736,1,1964,0.91796875,0.12011730205278592,0.11026392961876832,0.23038123167155425
96.0,13132,0,0,0,1,0.0,2,0,0,747,747,0,1,892,892,0,1784,0,0,1,1,4,9,0,1,203,0,-1,-1,-1,0,2,0,0,0,2,3,36,105,69,0,7,1,63,1,1,0,1097,85,4590,0,1784,1.0,0.06792567773378008,0.06792567773378008,0.13585135546756016
36.0,2628,0,4,0,2,106.0,0,0,0,764,764,0,0,764,862,0,1626,0,0,2,1,2,6,0,0,0,0,-1,-1,-1,0,29,0,0,0,10,0,0,16,16,0,27,0,17,0,0,0,324,105,3159,0,1626,1.1282722513089005,0.2907153729071537,0.3280060882800609,0.6187214611872146
41.0,12393,0,0,0,1,0.0,0,0,0,847,847,0,0,847,1101,0,1948,0,0,2,1,4,8,0,0,100,0,-1,-1,-1,0,0,0,0,13,0,0,1,15,14,0,0,0,17,0,0,2,1008,80,4528,0,1948,1.2998819362455727,0.06834503348664568,0.0888404744613895,0.15718550794803518
63.0,13072,0,0,1,1,0.0,0,0,0,1141,1141,0,0,1141,0,0,1141,0,0,1,1,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,13,7,0,14,14,0,0,0,17,0,1,0,329,1,4712,1,1141,0.0,0.0872858017135863,0.0,0.0872858017135863
64.0,9037,0,0,1,0,32.0,0,428,0,1048,1476,0,0,1484,0,0,1484,0,0,2,0,2,6,0,0,120,0,-1,-1,-1,0,1,0,4,2,19,2,0,13,13,1,0,0,4,0,3,2,1098,12,4072,0,1484,0.0,0.16421378776142526,0.0,0.16421378776142526
65.0,8158,0,0,0,0,252.0,0,550,0,334,884,0,0,884,884,0,1768,1,0,2,1,3,8,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,1099,62,3859,0,1768,1.0,0.10835989213042413,0.10835989213042413,0.21671978426084826
83.0,9849,0,0,1,2,0.0,0,0,0,1689,1689,0,0,1689,0,0,1689,0,0,2,0,3,7,0,0,0,0,-1,-1,-1,0,1,0,0,0,5,4,0,12,12,1,0,0,12,0,0,0,1100,20,4255,2,1689,0.0,0.17148949131891564,0.0,0.17148949131891564
85.0,10625,0,0,4,0,81.0,1,885,168,0,1053,0,0,1173,0,0,1173,1,0,2,0,3,6,0,0,0,0,-1,0,-1,0,12,0,0,0,30,4,0,45,45,0,10,1,170,2,0,3,1101,93,3310,9,1173,0.0,0.1104,0.0,0.1104
107.0,13891,0,0,1,-1,,0,1386,0,690,2076,0,0,2076,0,0,2076,1,0,2,1,2,7,0,0,216,0,-1,-1,-1,0,1,0,0,0,10,17,0,13,13,0,0,2,171,0,3,2,1102,416,4528,2,2076,0.0,0.14944928370887625,0.0,0.14944928370887625
,11435,0,0,0,1,0.0,0,0,0,792,792,0,0,792,725,0,1517,0,0,1,0,3,7,0,0,0,0,-1,-1,-1,0,2,0,8,3,2,32,21,90,69,0,59,1,17,3,0,4,1103,1,4620,0,1517,0.9154040404040404,0.06926104066462614,0.06340183646698731,0.13266287713161345
78.0,12090,0,0,5,0,74.0,1,0,0,585,585,0,0,1140,728,0,1868,0,0,3,1,3,7,0,0,268,0,-1,-1,-1,0,16,0,0,0,30,9,19,35,16,1,0,1,17,0,1,1,1104,417,4406,1,1868,0.6385964912280702,0.09429280397022333,0.060215053763440864,0.15450785773366418
65.0,8125,0,0,0,1,0.0,0,0,0,756,756,0,0,756,797,0,1553,0,0,2,1,3,6,0,0,0,0,-1,-1,-1,0,24,0,0,0,5,0,1,14,13,0,0,0,17,0,0,0,1105,67,4712,2,1553,1.0542328042328042,0.09304615384615385,0.09809230769230769,0.19113846153846153
,12328,0,0,5,0,335.0,1,539,0,473,1012,0,0,1034,0,0,1034,1,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,16,0,0,2,4,7,0,43,43,0,3,1,48,2,1,0,1106,1,3190,0,1034,0.0,0.08387410772225827,0.0,0.08387410772225827
60.0,9600,0,0,6,1,0.0,2,319,0,416,735,1,0,1134,924,0,2058,0,0,1,1,3,8,0,2,0,0,-1,-1,-1,0,18,1,0,0,21,7,33,102,69,0,16,1,34,12,1,2,1107,418,3950,0,2058,0.8148148148148148,0.118125,0.09625,0.214375
60.0,7200,0,0,1,1,0.0,1,534,96,246,876,0,0,988,0,0,988,0,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,12,0,69,69,0,1,1,110,2,1,0,1108,336,4286,0,988,0.0,0.13722222222222222,0.0,0.13722222222222222
93.0,11160,0,0,1,1,0.0,1,1065,0,1045,2110,0,0,2110,0,0,2110,1,0,2,1,3,8,0,0,0,0,-1,-1,-1,0,1,0,0,5,11,0,0,51,51,1,11,0,11,0,3,3,1109,1,3220,0,2110,0.0,0.18906810035842295,0.0,0.18906810035842295
,3136,0,3,1,2,163.0,0,0,0,1405,1405,0,0,1405,0,0,1405,0,0,2,0,2,6,0,0,148,0,-1,-1,-1,0,11,0,0,3,10,0,0,16,16,0,27,0,17,0,0,2,1110,46,4712,0,1405,0.0,0.44802295918367346,0.0,0.44802295918367346
62.0,9858,0,0,1,1,0.0,1,510,0,354,864,0,0,874,0,0,874,1,0,1,0,3,5,0,0,33,0,-1,1,0,600,1,0,0,0,4,5,0,51,51,0,3,1,13,2,1,0,1111,1,3371,0,874,0.0,0.08865895719212823,0.0,0.08865895719212823
,17542,0,0,0,1,0.0,1,125,1031,36,1192,0,0,1516,651,0,2167,1,0,2,1,3,9,0,0,220,0,-1,0,-1,0,0,0,0,2,24,11,29,45,16,0,7,0,79,2,0,4,1112,29,4225,0,2167,0.42941952506596304,0.08642116064302816,0.03711093375897845,0.12353209440200662
60.0,6931,0,0,0,2,92.0,0,0,0,746,746,0,0,760,896,0,1656,0,0,2,1,3,7,0,0,178,0,-1,-1,-1,0,0,0,0,0,18,0,1,16,15,0,0,0,17,0,0,2,1113,394,3859,0,1656,1.1789473684210525,0.10965228682729765,0.12927427499639302,0.23892656182369065
52.0,6240,0,0,2,1,0.0,2,425,0,459,884,0,2,959,408,0,1367,0,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,4,0,0,0,12,16,19,88,69,0,7,1,65,2,1,2,1114,419,4102,0,1367,0.4254431699687174,0.15368589743589745,0.06538461538461539,0.21907051282051282
91.0,14303,0,0,1,0,554.0,0,1314,0,672,1986,0,0,1987,0,0,1987,1,0,2,0,2,7,0,0,262,0,-1,-1,-1,0,1,0,0,3,3,2,0,25,25,1,3,0,31,0,0,1,1115,46,3828,0,1987,0.0,0.13892190449556038,0.0,0.13892190449556038
56.0,4060,0,0,1,1,0.0,0,0,0,864,864,0,0,864,0,0,864,0,0,1,0,2,4,0,0,0,0,-1,-1,-1,0,22,0,0,5,54,13,28,97,69,0,7,1,32,0,1,0,39,161,3494,0,864,0.0,0.21280788177339902,0.0,0.21280788177339902
59.0,9587,0,0,5,2,182.0,0,655,0,201,856,0,0,1166,0,0,1166,1,0,2,0,2,5,0,0,212,0,-1,-1,-1,0,16,0,0,2,22,0,0,14,14,0,0,0,31,0,0,0,372,1,3859,0,1166,0.0,0.12162303118806718,0.0,0.12162303118806718
65.0,9750,0,0,1,1,0.0,1,602,438,14,1054,0,0,1054,0,0,1054,1,0,1,1,3,6,0,0,180,0,-1,-1,-1,0,1,0,0,1,11,1,0,50,50,0,3,1,88,1,1,0,1116,420,3859,0,1054,0.0,0.10810256410256411,0.0,0.10810256410256411
,24682,0,0,0,1,0.0,0,0,0,841,841,0,0,892,783,0,1675,0,0,2,1,3,7,0,0,0,0,-1,-1,-1,0,0,0,0,15,53,7,0,20,20,0,0,1,17,0,1,1,1117,421,3524,0,1675,0.8778026905829597,0.036139696945142206,0.031723523215298595,0.0678632201604408
80.0,9600,0,0,1,1,0.0,1,504,0,546,1050,0,0,1050,0,0,1050,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,5,0,63,63,1,1,1,9,1,1,0,1118,1,3524,0,1050,0.0,0.109375,0.0,0.109375
,11250,0,0,2,1,0.0,1,0,0,1104,1104,0,2,1104,684,0,1788,1,0,1,0,5,8,3,0,120,0,-1,-1,-1,0,3,0,0,0,28,10,32,62,30,0,7,1,146,0,1,3,1119,1,3371,0,1788,0.6195652173913043,0.09813333333333334,0.0608,0.15893333333333334
60.0,13515,0,0,0,1,0.0,0,0,0,764,764,0,2,1060,764,0,1824,0,0,1,0,3,8,0,1,0,0,-1,2,-1,0,2,2,0,0,12,16,31,100,69,2,7,1,7,0,1,2,1120,114,4225,0,1824,0.720754716981132,0.0784313725490196,0.05652978172401036,0.13496115427302996
34.0,4060,0,3,1,1,0.0,0,266,0,1139,1405,0,0,1337,0,0,1337,1,0,2,0,2,5,0,0,144,0,-1,-1,-1,0,35,0,0,0,11,7,1,21,20,0,1,0,0,0,0,0,1121,64,3828,3,1337,0.0,0.3293103448275862,0.0,0.3293103448275862
35.0,3735,0,3,0,0,218.0,0,450,0,241,691,0,0,713,739,0,1452,1,0,2,1,3,6,0,0,0,0,-1,-1,-1,0,17,0,0,11,5,0,0,20,20,1,1,0,0,0,0,0,1122,320,4712,0,1452,1.0364656381486677,0.19089692101740294,0.19785809906291835,0.3887550200803213
60.0,10120,0,1,6,1,0.0,1,0,0,925,925,1,1,964,925,0,1889,0,0,1,1,4,9,0,1,0,0,-1,0,-1,0,14,0,1,2,33,18,40,109,69,1,7,5,7,2,2,2,1123,313,4406,0,1889,0.9595435684647303,0.09525691699604744,0.09140316205533597,0.1866600790513834
89.0,13214,0,0,1,1,0.0,0,0,0,2002,2002,0,0,2018,0,0,2018,0,0,2,0,3,10,0,0,144,0,-1,-1,-1,0,1,0,4,2,19,6,1,11,10,1,60,2,26,0,3,2,1124,272,3190,0,2018,0.0,0.1527168154987135,0.0,0.1527168154987135
,14100,0,0,2,0,632.0,1,192,0,536,728,0,0,1968,1479,0,3447,0,0,3,1,4,11,0,0,314,0,-1,1,-1,0,3,0,5,2,2,46,62,84,22,0,14,3,98,0,0,4,1125,138,3920,0,3447,0.7515243902439024,0.13957446808510637,0.1048936170212766,0.244468085106383
78.0,11344,0,0,2,0,180.0,1,460,0,414,874,0,2,874,650,0,1524,0,0,1,1,3,7,0,0,0,0,-1,1,-1,0,3,0,0,0,46,3,0,61,61,0,1,1,13,4,1,0,1126,1,4225,0,1524,0.7437070938215103,0.07704513399153738,0.05729901269393512,0.1343441466854725
,23595,0,0,1,1,0.0,0,1258,0,74,1332,0,0,1332,192,0,1524,2,0,0,1,0,4,0,0,268,0,-1,-1,-1,0,42,0,6,0,28,4,0,40,40,14,10,0,31,2,0,1,1127,1,3220,0,1524,0.14414414414414414,0.05645263827082009,0.00813731722822632,0.0645899554990464
,9156,0,0,1,1,0.0,1,0,0,1489,1489,0,0,1489,0,0,1489,0,0,2,0,3,7,0,0,0,0,-1,-1,-1,0,1,0,0,2,6,9,0,51,51,1,11,1,7,1,0,2,1128,1,3463,0,1489,0.0,0.1626256006989952,0.0,0.1626256006989952
,13526,0,0,1,0,114.0,1,560,375,0,935,0,0,935,0,0,935,1,0,1,0,3,5,0,0,180,0,-1,0,-1,0,1,0,0,7,9,5,0,54,54,1,6,1,89,2,1,0,1129,1,4467,0,935,0.0,0.0691261274582286,0.0,0.0691261274582286
124.0,11512,0,0,5,0,84.0,1,719,0,300,1019,0,0,1357,0,0,1357,1,0,1,0,2,5,0,0,0,0,-1,2,-1,0,16,0,0,3,18,9,47,60,13,0,10,1,27,1,3,2,1130,422,3920,0,1357,0.0,0.1178769979152189,0.0,0.1178769979152189
53.0,5362,0,0,2,1,0.0,0,0,0,661,661,0,0,661,589,0,1250,0,0,2,0,3,8,0,0,242,0,-1,-1,-1,0,3,0,0,5,2,5,93,109,16,0,2,1,7,0,1,2,1131,423,4102,0,1250,0.8910741301059002,0.12327489742633346,0.10984707198806415,0.2331219694143976
95.0,11345,0,2,0,2,567.0,1,220,0,708,928,0,2,928,992,0,1920,0,0,2,0,4,10,0,0,0,0,-1,-1,-1,0,7,0,0,5,46,3,2,71,69,15,16,1,9,1,2,0,1132,1,4225,0,1920,1.0689655172413792,0.08179814896430146,0.0874394006170119,0.16923754958131335
,12936,0,0,0,1,0.0,1,593,0,130,723,0,0,735,660,0,1395,0,1,1,1,3,6,0,0,294,0,-1,-1,-1,0,0,0,0,7,30,16,0,47,47,0,6,1,72,2,1,1,1133,294,3341,0,1395,0.8979591836734694,0.056818181818181816,0.05102040816326531,0.10783858998144713
,17871,0,0,5,0,359.0,1,528,0,1152,1680,0,0,1724,0,0,1724,1,0,1,1,3,7,0,0,0,0,-1,-1,-1,0,16,0,0,7,30,7,9,52,43,0,3,1,38,3,1,2,1134,1,3524,0,1724,0.0,0.09646913994740082,0.0,0.09646913994740082
75.0,9473,0,0,0,-1,,0,804,0,324,1128,0,0,1128,903,0,2031,1,0,2,1,3,7,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,2,0,17,17,0,0,0,0,0,0,2,1135,424,3981,0,2031,0.800531914893617,0.1190752665470284,0.0953235511453605,0.2143988176923889
60.0,7500,0,0,2,1,0.0,1,0,0,698,698,0,2,698,430,0,1128,0,0,1,0,2,6,0,0,30,0,-1,-1,-1,0,21,0,0,0,14,15,30,99,69,0,1,3,7,2,1,0,1136,265,3220,3,1128,0.6160458452722063,0.09306666666666667,0.05733333333333333,0.1504
67.0,9808,0,0,1,0,110.0,0,788,0,785,1573,0,0,1573,0,0,1573,1,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,2,0,0,0,17,17,0,0,0,0,0,0,0,1137,39,3616,0,1573,0.0,0.16037928221859707,0.0,0.16037928221859707
50.0,8049,0,0,1,0,54.0,1,1053,0,256,1309,0,0,1339,0,0,1339,1,0,2,0,2,6,0,0,0,0,-1,-1,-1,0,1,0,0,7,19,0,0,29,29,1,3,1,28,2,1,1,1138,425,4590,0,1339,0.0,0.16635606907690395,0.0,0.16635606907690395
61.0,8800,0,0,1,1,0.0,1,532,144,364,1040,0,0,1040,0,0,1040,0,0,2,0,3,5,0,0,0,0,-1,-1,-1,0,1,0,0,2,0,12,31,42,11,0,3,1,172,2,0,0,1139,404,3432,0,1040,0.0,0.11818181818181818,0.0,0.11818181818181818
94.0,9400,0,2,0,1,0.0,1,0,0,912,912,0,0,912,912,0,1824,0,0,2,2,4,8,0,0,128,0,-1,-1,-1,0,7,0,3,5,4,7,0,48,48,4,61,1,146,2,2,0,39,1,3220,0,1824,1.0,0.09702127659574468,0.09702127659574468,0.19404255319148936
50.0,9638,0,0,2,1,0.0,0,0,0,804,804,0,0,1699,748,0,2447,0,0,2,0,4,10,3,0,272,0,-1,-1,-1,0,3,0,0,0,60,9,71,100,29,0,2,1,7,0,0,2,1140,426,3251,0,2447,0.44025897586815776,0.17628138617970535,0.07760946254409629,0.25389084872380163
50.0,6000,0,0,2,1,0.0,1,0,0,780,780,0,1,825,587,0,1412,0,0,1,0,4,6,0,0,45,0,-1,-1,-1,0,4,0,0,0,12,16,11,80,69,0,1,4,7,0,1,2,1141,1,3555,0,1412,0.7115151515151515,0.1375,0.09783333333333333,0.23533333333333334
,9790,0,0,1,0,451.0,1,569,81,678,1328,0,0,1328,0,0,1328,1,0,1,1,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,67,7,0,56,56,1,3,1,54,2,1,4,1142,169,3159,0,1328,0.0,0.13564862104187947,0.0,0.13564862104187947
,36500,0,0,1,3,621.0,1,812,0,812,1624,0,0,1582,0,0,1582,0,1,2,0,4,7,0,1,168,0,-1,-1,-1,0,1,0,7,2,28,3,0,55,55,0,7,3,95,3,1,0,1143,427,4620,0,1582,0.0,0.04334246575342466,0.0,0.04334246575342466
